State,Year,1Ai: Poverty rate,1Aii: Income of bottom 20%,1Bi: Unemployment rate,1Bii: Labor participation rate,1Biii: Perceived job availability,1Ci: Access to basic needs,1Ciia: Mobile phone subscriptions,1Ciib: Broadband internet subscriptions,1Ciii: Literacy Rate,1Di: Business startup costs,1Dii: Time to start a business,1Diii: Perceived climate for new businesses,2Ai: Life expectancy at birth,2Aii: Life expectancy at age 60,2Aiii: Infant mortality rate,2Aiv: Undernourishment,2Bi: Suicide rate,2Bii: Positive experience,2Biii: Suffering,2Ci: Air quality,2Cii: Water quality,2Ciii: Sanitation,3Ai: Political Rights,3Aii: Expression of political views without fear,3B: Civil liberties,3C: Religious freedom,3D: Economic freedom,3E: Perceived Freedom,4Ai: Civic engagement,4Aiia: Importance of Religion,4Aiib: Religious attendance,4Bia: Marriage Rate,4Bib: Self-Reported Marriage,4Biia: Divorce Rate,4Biib: Self-Reported Divorce,4Biii: Children Living with Biological Parents,4Biv: Time spent with friends and family,5Ai: GDP per capita,5Aiia: Perceived personal living standard,5Aiib: Perceived national living standard,5Bi: GDP per capita growth,5Biia: Perceived improvement in personal living standard,5Biib: Perceived improvement in national living standard,6A: Violence and ethnic warfare,6B: Human rights violations,6C: Law and Order,6D: Trust in national institutions,6E: Corruption in business and government,6F: Bureaucracy quality
Lebanon,2005.0,,,,46.0999984741211,,,24.517621569333897,3.20795968828502,,108.4,46.0,,77.07158536585371,,12.0,5.0,,,,100.0,100.0,76.1953716125265,5.0,,4.0,1.0,,,,,,,,,,,,9.185336756318732,,,-0.003945252204661354,,,0.0,4.0,,,-0.487646896573581,-0.21037587973567498
Lebanon,2006.0,,,,46.4000015258789,,47.0,27.0028703168819,4.63702242634883,,90.9,46.0,,77.59673170731709,,11.1,5.0,,61.8,10.8,100.0,100.0,76.1953716125265,5.0,,4.0,1.0,,70.0,,,51.0,,50.0,,1.0,,,9.168276277602924,59.0,7.0,-0.004103435591143456,39.0,26.0,2.0,6.0,65.5,52.2,-0.937802097021499,-0.322163599949127
Lebanon,2007.0,,,9.0,46.5,,57.0,30.4725273236995,4.64343273503992,89.61244,94.1,46.0,72.0,78.0833170731707,,10.3,5.0,,58.7,19.6,100.0,100.0,76.1953716125265,5.0,,4.0,1.0,,66.0,37.6,,42.0,9.5224059584,52.0,1.5586036571000002,1.0,,5.8,9.226007855702242,53.0,7.0,0.005555148873763072,32.0,31.0,1.0,4.0,76.4,51.3,-0.892340740524495,-0.34383354016761397
Lebanon,2008.0,,,,46.5,,55.6,34.2459589408471,4.67972108862312,,87.5,11.0,71.0,78.5224146341464,,9.7,5.0,,57.0,25.0,100.0,100.0,76.1953716125265,5.0,,4.0,1.0,,52.0,33.3,0.86,55.0,,53.0,,1.0,,,9.303566478058794,47.0,2.0,0.040196780471406963,18.0,4.0,1.0,5.0,71.3,46.1,-0.8430279692864481,-0.41229589673327505
Lebanon,2009.0,,,6.199999809265139,46.5,,54.9,56.9531259307265,4.69384010922113,,78.2,9.0,69.0,78.9100731707317,,9.2,5.0,,59.0,15.8,100.0,100.0,76.1953716125265,5.0,27.0,3.0,1.0,,66.0,36.6,0.89,50.0,,55.0,,2.0,,,9.370718155123543,58.0,,0.06980953273628376,29.0,19.0,0.0,5.0,64.8,51.7,-0.827430203201819,-0.486695560168352
Lebanon,2010.0,,,,46.7000007629395,19.0,56.0,67.7453409111606,4.683511697070459,,75.0,9.0,62.0,79.25278048780491,,8.7,5.0,,57.8,20.7,100.0,100.0,76.1953716125265,5.0,,3.0,2.0,,67.0,34.4,0.87,46.0,,53.0,,1.0,,4.4,9.416445830417363,53.0,,0.06553745548565315,30.0,15.0,0.0,4.0,71.1,,-0.860668258391183,-0.276022968553632
Lebanon,2011.0,,,,46.9000015258789,23.0,49.3,79.5181486616088,4.93026608176494,,67.1,9.0,,79.55892682926829,18.0,8.3,5.0,,60.7,19.1,,,,5.0,,4.0,1.0,,65.0,30.3,0.84,,,54.0,,1.0,,,9.436457680204496,52.0,,0.045292831174647885,32.0,11.0,0.0,3.0,72.2,,-0.8862949213480541,-0.25660026944387904
Lebanon,2012.0,,,,47.2000007629395,12.0,,93.20274696456129,11.6503433705702,,67.0,9.0,,,,8.0,,,57.5,24.7,,,,5.0,,4.0,,,63.0,30.6,0.85,,,59.0,,1.0,,,9.44080097643629,,,0.02363594448234396,22.0,4.0,0.0,,,,-0.8652985347690691,-0.34156426622591696
Lebanon,2013.0,,,,,,,,,,76.5,9.0,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
Lesotho,1960.0,,,,,,,0.0,,,,,,46.510707317073205,,141.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1961.0,,,,,,,,,,,,,46.99473170731711,,140.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1962.0,,,,,,,,,,,,,47.402243902439004,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1963.0,,,,,,,,,,,,,47.726243902439,,140.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1964.0,,,,,,,,,,,,,47.97124390243901,,140.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1965.0,,,,,,,0.0,,,,,,48.150243902439,,140.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1966.0,,,,,,,,,,,,,48.282756097561,,139.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1967.0,,,,,,,,,,,,,48.399829268292706,,138.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1968.0,,,,,,,,,,,,,48.530926829268296,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1969.0,,,,,,,,,,,,,48.6945609756098,,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1970.0,,,,,,,0.0,,,,,,48.9082195121951,,131.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1971.0,,,,,,,,,,,,,49.1798780487805,,128.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1972.0,,,,,,,,,,,,,49.5040243902439,,125.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1973.0,,,,,,,,,,,,,49.87514634146339,,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1974.0,,,,,,,,,,,,,50.2937073170732,,118.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1975.0,,,,,,,0.0,,,,,,50.7622195121951,,115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1976.0,,,,,,,0.0,,,,,,51.28314634146339,,110.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1977.0,,,,,,,0.0,,,,,,51.8474878048781,,106.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1978.0,,,,,,,0.0,,,,,,52.4437804878049,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1979.0,,,,,,,0.0,,,,,,53.057536585365895,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Lesotho,1980.0,,,,,,,0.0,,,,,,53.6683170731707,,93.1,,,,,,,,,,,,,,,,,,,,,,,6.663705755185439,,,,,,0.0,,,,,
Lesotho,1981.0,,,,,,,0.0,,,,,,54.2541951219512,,89.0,,,,,,,,,,,2.0,,,,,,,,,,,,6.645483460585862,,,,,,0.0,7.0,,,,
Lesotho,1982.0,,,,,,,0.0,,,,,,54.8046829268293,,85.3,,,,,,,,,,,2.0,,,,,,,,,,,,6.646159257851836,,,,,,0.0,4.0,,,,
Lesotho,1983.0,,,,,,,0.0,,,,,,55.3138048780488,,81.7,,,,,,,,,,,2.0,,,,,,,,,,,,6.645404276683585,,,-0.006081922609240009,,,0.0,5.0,,,,
Lesotho,1984.0,,,,,,,0.0,,,,,,55.782,,78.5,,,,,,,,,,,2.0,,,,,,,,,,,,6.671610927613598,,,0.008747190709698538,,,0.0,4.0,,,,
Lesotho,1985.0,,,,,,,0.0,,,,,,56.25263414634149,,75.8,,,,,,,,,,,0.0,,,,,,,,,,,,6.676492836586419,,,0.010162483747327977,,,0.0,4.0,,,,
Lesotho,1986.0,,,10.0,,,,0.0,,,,,,56.7885609756098,,73.7,,,,,,,,,,,1.0,,,,,,,,,,,,6.711679410483956,,,0.022337540042036245,,,0.0,4.0,,,,
Lesotho,1987.0,62.23,116.00072389859264,,,,,0.0,,,,,,57.407658536585394,,71.7,,,,,,,,,,,2.0,,,,,,,,,,,,6.695016675374465,,,0.007832430171221372,,,0.0,7.0,,,,
Lesotho,1988.0,,122.07109155343208,,,,,0.0,,,,,,58.08695121951221,,70.2,,,,,,,,,,,2.0,,,,,,,,,,,,6.761237705088626,,,0.028651055974194376,,,0.0,6.0,,,,
Lesotho,1989.0,,124.73495789029509,,,,,0.0,,,,,,58.767536585365896,,69.1,,,,,,,,,,,2.0,,,,,,,,,,,,6.798274172687146,,,0.029285549948142583,,,0.0,5.0,,,,
Lesotho,1990.0,,127.48261508743714,,74.5999984741211,,,0.0,,,,,,59.3310975609756,16.0,68.2,,,,,,,,6.0,,5.0,2.0,,,,,,,,,,,,6.835754356200283,,,0.048030365586400725,,,0.0,4.0,,,,
Lesotho,1991.0,,127.93378739163806,,74.6999969482422,,,0.0,,,,,,59.6363902439024,,67.8,16.9,,,,,,,6.0,,4.0,2.0,,,,,,,,,,,,6.85522867522993,,,0.03182628394574793,,,0.0,2.0,,,,
Lesotho,1992.0,,132.37150547288277,,74.5999984741211,,,0.0,,,,,,59.577658536585396,,67.8,16.5,,,,,,,6.0,,4.0,2.0,,,,,,,,,,,,6.905527967244938,,,0.03639802581200247,,,0.0,5.0,,,,
Lesotho,1993.0,70.88,131.91668100074034,,74.5999984741211,,,0.0,,,,,,59.095097560975596,,68.5,17.1,,,,,,,3.0,,4.0,2.0,,,,,,,,,,,,6.91855257097246,,,0.02798379667973516,,,0.0,6.0,,,,
Lesotho,1994.0,59.71,77.35585253481007,,74.5999984741211,,,0.0,,,,,,58.1802926829268,,69.7,17.9,,,,,,,4.0,,4.0,2.0,,,,,,,,,,,,6.9521064229575,,,0.03281964613485333,,,0.0,3.0,,,,
Lesotho,1995.0,,86.29122427545877,,74.6999969482422,,,0.0,,,,,,56.837878048780496,,71.4,18.0,,,,,,,4.0,,4.0,2.0,,,,,,,,,,,,6.955382126948242,,,0.01675690114209827,,,0.0,4.0,,,,
Lesotho,1996.0,,98.49934505049849,,74.6999969482422,,,0.0689910792675793,,,,,,55.106926829268296,,73.3,17.7,,,,,,,4.0,,4.0,2.0,,,,,,,,,,,,6.991841641999912,,,0.02473054012096632,,,0.0,7.0,,,-0.47267725418890705,-0.144676344886346
Lesotho,1997.0,,110.49903591877249,39.2999992370605,74.6999969482422,,,0.18764562640935298,,,,,,53.126756097561,,75.3,17.3,,,,,,,4.0,,4.0,2.0,,,,,,,,,,,,7.019327145415222,,,0.022659827758584997,,,0.0,7.0,,,,
Lesotho,1998.0,,120.50930714426286,,74.6999969482422,,,0.517159206759525,,,,,,51.05507317073171,,77.0,17.2,,,,,,,4.0,,4.0,,,,,,,,,,,,,7.025615549367567,,,0.02368733267417666,,,0.0,,,,-0.0727749487975793,-0.12873142889546502
Lesotho,1999.0,,129.06893466982737,27.2999992370605,74.8000030517578,,,0.620367598820681,,,,,,49.0226097560976,,78.5,17.2,,,,,,,4.0,,4.0,2.0,,,,,,,,,,,,7.019793851920643,,,0.00936094543723165,,,0.0,8.0,,,,
Lesotho,2000.0,,144.13688740091916,,73.6999969482422,,,1.09986465554378,,86.25443,,,,47.1829756097561,16.0,79.9,17.1,,,,54.1905805914993,24.7873839943099,7.333598257946451,4.0,,4.0,2.0,,,,,,,,,,,,7.060928960028992,,,0.013963868141855462,,,0.0,6.0,,,-0.12362281100691098,-0.173949557768162
Lesotho,2001.0,,158.98047936988155,,72.6999969482422,,,2.8657861831901004,0.0,,,,,45.6716829268293,,81.0,16.9,,,,53.003442390993904,26.6379665758935,7.273823774996259,4.0,,4.0,2.0,,,,,,,,,,,,7.094155743834176,,,0.023109717026496,,,0.0,6.0,,,,
Lesotho,2002.0,,168.59386708431458,,71.5999984741211,,,6.86244224008723,0.0,,,,,44.543487804878104,,82.0,16.7,,,,53.1154934016177,28.488549157477397,7.2140492920463,2.0,,3.0,2.0,,,,,,,,,,,,7.092019482585475,,,0.024367357889484964,,,0.0,7.0,,,-0.17866774560697898,-0.10935883539572999
Lesotho,2003.0,62.25,185.6160497852197,,70.5,,,6.20756480116078,0.0,,64.2,93.0,,43.824756097561,,82.9,16.4,,,,53.2275444122415,30.339131739061,7.15427480909609,2.0,,3.0,2.0,,,,,,,,,,,,7.130850612488607,,,0.023580953215771583,,,0.0,6.0,,,-0.39499930739064393,-0.18152792528826603
Lesotho,2004.0,,188.55269817682134,,69.40000152587889,,,9.58536516258379,0.00107474037692122,,59.7,93.0,,43.533463414634106,,83.6,16.2,,,,53.3395954228654,32.189714320644896,7.09450032614613,2.0,,3.0,2.0,,,,,,,,,,40.2,,7.146547854480955,,,0.017617424797425674,,,0.0,7.0,,,-0.19221405702560898,-0.3936600296828
Lesotho,2005.0,,192.26224209934483,,68.40000152587889,,,12.0917709386219,0.00217838346519815,,41.8,93.0,,43.657731707317105,,84.2,16.3,,,,52.682212405752004,34.0402969022285,7.03472584319593,2.0,,3.0,2.0,,,,,,,,,,,,7.166030605117776,,,0.024977205880192036,,,0.0,6.0,,,-0.0394522444868679,-0.16715922308636
Lesotho,2006.0,,199.0381119882609,,67.3000030517578,,,17.1614735795309,,,40.0,73.0,,44.1483414634146,,83.9,16.8,,,,52.5789644003335,34.936252476181394,7.13434998144609,2.0,,3.0,2.0,,,,,,,,,,,,7.20066664465568,,,0.02354491687689686,,,0.0,6.0,,,-0.0525541655340005,-0.36290287119949394
Lesotho,2007.0,,206.82117513859086,,66.40000152587889,,,22.907202221327502,0.00522285445139137,,37.5,73.0,,44.8822195121951,,81.9,17.1,,,,52.475716394915196,35.8322080501342,7.2339741196962795,2.0,,3.0,2.0,,,,,,,,,,,,7.239024852418912,,,0.03130569654507953,,,0.0,6.0,,,-0.120186358302042,-0.403000557877274
Lesotho,2008.0,,216.8590909040197,25.2999992370605,65.5,,,27.8843966283917,0.00658076573790126,,37.9,40.0,,45.739243902439,,82.1,17.0,,,,52.475716394915196,36.7281636240871,7.333598257946451,2.0,,3.0,2.0,,,,,,,,,,,,7.286418112687664,,,0.040945223560166166,,,0.0,6.0,,,0.0314142829288541,-0.38570643456305104
Lesotho,2009.0,,222.65945067753037,,65.5,,,30.755615691598898,0.0186115677407558,75.8002,27.0,40.0,,46.6345853658537,,79.3,16.5,,,,52.475716394915196,36.7281636240871,7.333598257946451,3.0,,3.0,2.0,,,,,,,,,,38.5,,7.312813797945957,,,0.03808989436683419,,,0.0,6.0,,,0.15989345675489403,-0.28954811689362103
Lesotho,2010.0,,237.90309754942916,,65.59999847412111,,,45.476894678715894,0.0184219906987369,,26.0,40.0,,47.4834146341463,,76.8,16.3,,,,52.475716394915196,36.7281636240871,7.333598257946451,3.0,,3.0,2.0,,,,,,,,,,,,7.37903375834785,,,0.04777580376682722,,,0.0,6.0,,,0.17815961230588398,-0.31548943582747196
Lesotho,2011.0,,244.28995234074543,,65.6999969482422,11.0,36.4,56.173299547871,0.0610344495937038,,24.9,40.0,,48.219756097560996,16.0,72.7,16.6,,76.8,15.5,,,,3.0,31.0,3.0,2.0,,62.0,31.4,0.94,,,46.0,,1.0,,,7.40552616979357,27.0,,0.040501372264763365,27.0,,0.0,7.0,58.9,52.2,0.182119111462915,-0.305387050343006
Lesotho,2012.0,,251.24621249356358,,65.90000152587889,,,59.1708956402102,0.13081624828021698,,13.0,29.0,,,,74.2,,,,,,,,2.0,,3.0,,,,,,,,,,,,,7.433603705346559,,,0.04108485831870512,,,0.0,,,,0.11342408572784697,-0.38127370924618603
Lesotho,2013.0,,,,,,,,,,11.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,1946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1960.0,,,,,,,0.0,,,,,,34.7831707317073,,216.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1961.0,,,,,,,,,,,,,35.0462682926829,,213.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1962.0,,,,,,,,,,,,,35.354121951219504,,210.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1963.0,,,,,,,,,,,,,35.7152195121951,,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1964.0,,,,,,,,,,,,,36.13,,204.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1965.0,,,,,,,0.0,,,,,,36.5933658536585,,201.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1966.0,,,,,,,,,,,,,37.096195121951204,,198.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1967.0,,,,,,,,,,,,,37.6238780487805,,195.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1968.0,,,,,,,,,,,,,38.1682926829268,,191.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1969.0,,,,,,,,,,,,,38.7249024390244,,188.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1970.0,,,,,,,0.0,,,,,,39.3021463414634,,185.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1971.0,,,,,,,,,,,,,39.9135365853659,,182.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1972.0,,,,,,,,,,,,,40.5661463414634,,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1973.0,,,,,,,,,,,,,41.2600975609756,,175.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1974.0,,,,,,,,,,,,,41.984390243902396,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1975.0,,,,,,,0.0,,,,,,42.7256585365854,,170.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1976.0,,,,,,,0.0,,,,,,43.46792682926829,,167.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1977.0,,,,,,,0.0,,,,,,44.190268292682894,,165.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1978.0,,,,,,,0.0,,,,,,44.8686585365854,,162.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1979.0,,,,,,,0.0,,,,,,45.4866097560976,,161.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Liberia,1980.0,,,,,,,0.0,,,,,,46.02207317073171,,159.4,,,,,,,,,,,,,,,,,,,,,,,7.157042900211542,,,,,,0.0,,,,,
Liberia,1981.0,,,,,,,0.0,,,,,,46.45892682926829,,157.8,,,,,,,,,,,2.0,,,,,,,,,,,,7.09949798464991,,,,,,0.0,5.0,,,,
Liberia,1982.0,,,,,,,0.0,,,,,,46.80007317073171,,156.6,,,,,,,,,,,2.0,,,,,,,,,,,,7.037580879679282,,,,,,0.0,5.0,,,,
Liberia,1983.0,,,,,,,0.0,,,,,,47.053024390243905,,155.9,,,,,,,,,,,2.0,,,,,,,,,,,,6.984063559190404,,,-0.05602894967962402,,,0.0,6.0,,,,
Liberia,1984.0,,,,,,,0.0,,32.106770000000004,,,,47.2267804878049,,155.8,,,,,,,,,,,2.0,,,,,,,,,,,,6.936396401208499,,,-0.052915721474165234,,,0.0,5.0,,,,
Liberia,1985.0,,,,,,,0.0,,,,,,47.3198292682927,,156.4,,,,,,,,,,,1.0,,,,,,,,,,,,6.912515561869264,,,-0.040831426715089984,,,2.0,2.0,,,,
Liberia,1986.0,,,,,,,0.0,,,,,,47.331170731707296,,157.8,,,,,,,,,,,2.0,,,,,,,,,,,,6.8913071998190985,,,-0.030445689180689017,,,0.0,5.0,,,,
Liberia,1987.0,,,,,,,0.0,,,,,,47.2829024390244,,159.6,,,,,,,,,,,2.0,,,,,,,,,,,,6.886084201037346,,,-0.01663088750519548,,,0.0,5.0,,,,
Liberia,1988.0,,,,,,,0.0,,,,,,47.211756097561,,161.8,,,,,,,,,,,2.0,,,,,,,,,,,,6.877260827991958,,,-0.011682797855394722,,,0.0,4.0,,,,
Liberia,1989.0,,,,,,,0.0,,,,,,47.159439024390295,,163.7,,,,,,,,,,,2.0,,,,,,,,,,,,6.582593581357007,,,-0.09778690490459063,,,0.0,3.0,,,,
Liberia,1990.0,,,,60.2999992370605,,,0.0,,,,,,47.202439024390294,13.0,165.2,,,,,,,,7.0,,7.0,,,,,,,,,,,,,5.884718629287788,,,-0.2837947735105092,,,4.0,,,,,
Liberia,1991.0,,,,60.2999992370605,,,0.0,,,,,,47.422731707317105,,165.5,32.9,,,,,,,7.0,,6.0,,,,,,,,,,,,,5.748936558503564,,,-0.3134718776760036,,,4.0,,,,,
Liberia,1992.0,,,,60.2999992370605,,,0.0,,,,,,47.851487804878104,,164.5,34.6,,,,,,,7.0,,6.0,,,,,,,,,,,,,5.335096622327019,,,-0.3402091048400254,,,4.0,,,,,
Liberia,1993.0,,,,60.2000007629395,,,0.0,,,,,,48.483658536585395,,161.9,38.7,,,,,,,6.0,,6.0,,,,,,,,,,,,,4.946051018671162,,,-0.26866906304008265,,,4.0,,,,,
Liberia,1994.0,,,,60.2000007629395,,,0.0,,43.46086,,,,49.286951219512204,,158.1,40.4,,,,,,,7.0,,6.0,,,,,,,,,,,,,4.694272836944302,,,-0.2964065488914132,,,4.0,,,,,
Liberia,1995.0,,,,60.2000007629395,,,0.0,,,,,,50.162829268292704,,153.1,39.2,,,,,,,7.0,,6.0,,,,,,,,,,,,,4.621019680927047,,,-0.2118175237865063,,,4.0,,,,,
Liberia,1996.0,,,,60.2000007629395,,,0.0,,,,,,50.979512195122005,,147.3,36.6,,,,,,,7.0,,6.0,2.0,,,,,,,,,,,,4.680302629296463,,,-0.0847726699825504,,,4.0,0.0,,,-1.7400322843813798,-1.8738673635523901
Liberia,1997.0,,,,60.2000007629395,,,0.0,,,,,,51.6333170731707,,141.1,34.8,,,,,,,4.0,,5.0,1.0,,,,,,,,,,,,5.330922666676138,,,0.23641567596342614,,,4.0,2.0,,,,
Liberia,1998.0,,,,60.2000007629395,,,0.0,,,,,,52.070756097560995,,134.3,34.3,,,,,,,4.0,,5.0,2.0,,,,,,,,,,,,5.51261824065797,,,0.34608384318495444,,,0.0,0.0,,,-1.72973387884994,-1.9820048439700602
Liberia,1999.0,,,,60.2000007629395,,,0.0,,,,,,52.301170731707295,,127.1,34.4,,,,,,,4.0,,5.0,1.0,,,,,,,,,,,,5.649479798979631,,,0.3813469260959119,,,0.0,1.0,,,,
Liberia,2000.0,,,,60.2999992370605,,,0.0526816727484731,,,,,,52.409121951219504,14.0,119.5,34.9,,,,48.1141062672129,18.2223378082502,3.23312029755628,5.0,,6.0,2.0,,,,,,,,,,,,5.824868706385767,,,0.17897884698202415,,,1.0,0.0,,,-1.36874096571052,-1.84282287149205
Liberia,2001.0,,,,60.2999992370605,,,0.068043504294906,0.0,,,,,52.5334634146342,,112.2,34.4,,,,48.1141062672129,18.4832144235937,3.33390580068402,6.0,,6.0,1.0,,,,,,,,,,,,5.988239972805647,,,0.17179947181596522,,,1.0,1.0,,,,
Liberia,2002.0,,,,60.4000015258789,,,0.166884617977746,0.0,,,,,52.8108048780488,,104.8,33.4,,,,48.1141062672129,18.744091038937302,3.43469130381176,6.0,,6.0,2.0,,,,,,,,,,,,6.24136299801825,,,0.21810259693808365,,,1.0,1.0,,,-1.1730001241890902,-1.6087571119016697
Liberia,2003.0,,,,60.5,,,1.5556006231620902,0.0,,,,,53.3286585365854,,97.4,31.5,,,,45.449129253193504,19.0049676542808,3.53547680693974,6.0,,6.0,2.0,,,,,,,,,,,,5.82609955920755,,,0.00041036845203201716,,,1.0,1.0,,,-1.2181029621486499,-1.5051684318591
Liberia,2004.0,,,,60.5999984741211,,,3.05135833461861,,54.778130000000004,,,,54.09624390243901,,90.4,30.1,,,,43.057199499514894,19.2658442696244,3.6362623100674702,5.0,,4.0,2.0,,,,,,,,,,,,5.754494992202594,,,-0.07495694215767201,,,0.0,7.0,,,-1.26735380726889,-1.5850144343877102
Liberia,2005.0,,,,60.7000007629395,,,5.02743249964887,,,,,,55.066170731707295,,83.7,29.6,,,,40.103683833352605,19.5267208849679,3.7370478131952,4.0,,4.0,1.0,,,,,,,,,,,,5.8186943661474215,,,-0.13141475311131126,,,0.0,7.0,,,-1.03722443393289,-1.3656245410284298
Liberia,2006.0,,,,60.7999992370605,,,8.449723241386259,,,563.9,68.0,,56.140390243902395,,77.6,29.5,,,,42.3599226644603,19.7538073120065,3.8225237872521096,3.0,,4.0,2.0,,,,,,,,,,,,5.877428912284199,,,0.01725699510219325,,,0.0,5.0,,,-0.47398231169830396,-1.18512659972868
Liberia,2007.0,94.88,127.75724344974584,5.599999904632571,60.9000015258789,,29.3,16.1912022816079,,42.94109,489.6,68.0,84.0,57.188219512195104,,72.1,29.4,,65.0,5.7,43.9817214002484,19.980893739045104,3.90799976130901,3.0,19.0,4.0,2.0,,78.0,49.4,,82.0,,48.0,,1.0,39.7,4.1,5.983335661107853,30.0,32.0,0.07926496661930592,52.0,49.0,0.0,6.0,53.8,,-0.33199694049545697,-1.2528513288935
